route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r24,-A0_0,-A0_0 A0A1 A1B1 B1B2 B2C2 C2_1,straight right left right straight,3,5,0.00432,0.004844926464782768
r25,-A0_0,-A0_0 A0A1 A1B1 B1B2 B2_0,straight right left straight,2,4,0.0144,0.016149754882609228
r26,-A0_0,-A0_0 A0A1 A1A2 A2_1,straight straight left,1,3,0.04800000000000001,0.053832516275364097
r27,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2_1,straight straight right straight straight,1,5,0.007680000000000003,0.008613202604058257
r28,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1_1,straight straight right straight right left,3,6,0.0017280000000000004,0.0019379705859131075
r29,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_1,straight straight right straight right straight left,3,7,0.0006912000000000001,0.000775188234365243
r30,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,straight straight right straight right straight straight,2,7,0.0009216000000000003,0.0010335843124869909
r31,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2_0,straight straight right straight left,2,5,0.005760000000000001,0.006459901953043692
r32,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1C1 C1_1,straight straight right right left straight,3,6,0.0017280000000000002,0.0019379705859131073
r33,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1B0 B0C0 C0_1,straight straight right right straight left straight,3,7,0.0006912000000000002,0.0007751882343652431
r34,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1B0 B0_0,straight straight right right straight straight,2,6,0.0023040000000000005,0.0025839607812174767
r35,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2_0,straight straight right left,2,4,0.014400000000000001,0.016149754882609228
r36,-A0_0,-A0_0 A0A1 A1A2 A2_0,straight straight straight,0,3,0.06400000000000002,0.07177668836715213
r37,-B0_0,-B0_0 B0A0 A0_1,left straight,1,2,0.12,0.13564594599482738
r38,-B0_0,-B0_0 B0A0 A0_0,left left,2,2,0.09,0.10173445949612053
r39,-B0_0,-B0_0 B0A0 A0A1 A1_1,left right left,3,3,0.027,0.030520337848836163
r40,-B0_0,-B0_0 B0A0 A0A1 A1B1 B1C1 C1_1,left right right straight straight,3,5,0.00432,0.004883254055813786
r41,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2_1,left right straight left,3,4,0.010799999999999999,0.012208135139534464
r42,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,left right straight right straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r43,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2_0,left right straight straight,2,4,0.0144,0.016277513519379287
r44,-B0_0,-B0_0 B0C0 C0_1,right straight,1,2,0.12,0.13564594599482738
r45,-B0_0,-B0_0 B0C0 C0_0,right right,2,2,0.09,0.10173445949612053
r46,-B0_0,-B0_0 B0C0 C0C1 C1B1 B1A1 A1_1,right left left straight straight,3,5,0.00432,0.004883254055813786
r47,-B0_0,-B0_0 B0C0 C0C1 C1_1,right left right,3,3,0.027,0.030520337848836163
r48,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_1,right left straight left straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r49,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2_1,right left straight right,3,4,0.010799999999999999,0.012208135139534464
r50,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2_0,right left straight straight,2,4,0.0144,0.016277513519379287
r51,-B0_0,-B0_0 B0B1 B1A1 A1_1,straight left straight,1,3,0.048,0.054258378397930955
r52,-B0_0,-B0_0 B0B1 B1A1 A1A0 A0_1,straight left left right,3,4,0.010799999999999999,0.012208135139534464
r53,-B0_0,-B0_0 B0B1 B1A1 A1A0 A0_0,straight left left straight,2,4,0.0144,0.016277513519379287
r54,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2_1,straight left right left,3,4,0.010799999999999999,0.012208135139534464
r55,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight left right right straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r56,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2_0,straight left right straight,2,4,0.0144,0.016277513519379287
r57,-B0_0,-B0_0 B0B1 B1C1 C1_1,straight right straight,1,3,0.048,0.054258378397930955
r58,-B0_0,-B0_0 B0B1 B1C1 C1C0 C0_1,straight right right left,3,4,0.010799999999999999,0.012208135139534464
r59,-B0_0,-B0_0 B0B1 B1C1 C1C0 C0_0,straight right right straight,2,4,0.0144,0.016277513519379287
r60,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2B2 B2A2 A2_1,straight right left left straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r61,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2_1,straight right left right,3,4,0.010799999999999999,0.012208135139534464
r62,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2_0,straight right left straight,2,4,0.0144,0.016277513519379287
r63,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2_1,straight straight left straight,1,4,0.019200000000000005,0.02170335135917239
r64,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1_1,straight straight left left right,3,5,0.00432,0.004883254055813786
r65,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_1,straight straight left left straight right,3,6,0.0017280000000000004,0.0019533016223255146
r66,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight straight left left straight straight,2,6,0.0023040000000000005,0.002604402163100686
r67,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2_0,straight straight left right,2,4,0.014400000000000001,0.016277513519379287
r68,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2_1,straight straight right straight,1,4,0.019200000000000005,0.02170335135917239
r69,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1_1,straight straight right right left,3,5,0.00432,0.004883254055813786
r70,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_1,straight straight right right straight left,3,6,0.0017280000000000004,0.0019533016223255146
r71,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight straight right right straight straight,2,6,0.0023040000000000005,0.002604402163100686
r72,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2_0,straight straight right left,2,4,0.014400000000000001,0.016277513519379287
r73,-B0_0,-B0_0 B0B1 B1B2 B2_0,straight straight straight,0,3,0.06400000000000002,0.07234450453057462
r74,-C0_0,-C0_0 C0B0 B0A0 A0_1,left straight straight,1,3,0.048,0.05383251627536409
r75,-C0_0,-C0_0 C0B0 B0A0 A0_0,left straight left,2,3,0.036,0.04037438720652307
r76,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1_1,left straight right left,3,4,0.010799999999999999,0.012112316161956918
r77,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1B1 B1C1 C1_1,left straight right right straight straight,3,6,0.0017280000000000002,0.0019379705859131073
r78,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_1,left straight right straight left,3,5,0.00432,0.004844926464782768
r79,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight right straight straight,3,7,0.0006912000000000001,0.000775188234365243
r80,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight straight,2,5,0.00576,0.006459901953043691
r81,-C0_0,-C0_0 C0B0 B0_0,left left,2,2,0.09,0.10093596801630766
r82,-C0_0,-C0_0 C0B0 B0B1 B1A1 A1_1,left right left straight,3,4,0.0108,0.012112316161956922
r83,-C0_0,-C0_0 C0B0 B0B1 B1C1 C1_1,left right right straight,3,4,0.0108,0.012112316161956922
r84,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2A2 A2_1,left right straight left straight,3,5,0.00432,0.004844926464782768
r85,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2C2 C2_1,left right straight right straight,3,5,0.00432,0.004844926464782768
r86,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2_0,left right straight straight,2,4,0.0144,0.016149754882609228
r87,-C0_0,-C0_0 C0_1,right,1,1,0.3,0.33645322672102557
r88,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1_1,straight left straight straight,1,4,0.019200000000000002,0.021533006510145638
r89,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_1,straight left straight left right,3,5,0.00432,0.004844926464782768
r90,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_0,straight left straight left straight,2,5,0.00576,0.006459901953043691
r91,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_1,straight left straight right left,3,5,0.00432,0.004844926464782768
r92,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight left straight right right straight straight,3,7,0.0006912000000000001,0.000775188234365243
r93,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_0,straight left straight right straight,2,5,0.00576,0.006459901953043691
r94,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0A0 A0_1,straight left left right straight,3,5,0.00432,0.004844926464782768
r95,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0_0,straight left left straight,2,4,0.0144,0.016149754882609228
r96,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2A2 A2_1,straight left right left straight,3,5,0.00432,0.004844926464782768
r97,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2C2 C2_1,straight left right right straight,3,5,0.00432,0.004844926464782768
r98,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2_0,straight left right straight,2,4,0.0144,0.016149754882609228
r99,-C0_0,-C0_0 C0C1 C1_1,straight right,1,2,0.12,0.1345812906884102
r100,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight straight,1,5,0.007680000000000003,0.008613202604058257
r101,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1_1,straight straight left straight left right,3,6,0.0017280000000000004,0.0019379705859131075
r102,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight left straight right,3,7,0.0006912000000000001,0.000775188234365243
r103,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight left straight straight,2,7,0.0009216000000000003,0.0010335843124869909
r104,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight right,2,5,0.005760000000000001,0.006459901953043692
r105,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1A1 A1_1,straight straight left left right straight,3,6,0.0017280000000000002,0.0019379705859131073
r106,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0A0 A0_1,straight straight left left straight right straight,3,7,0.0006912000000000002,0.0007751882343652431
r107,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0_0,straight straight left left straight straight,2,6,0.0023040000000000005,0.0025839607812174767
r108,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2_0,straight straight left right,2,4,0.014400000000000001,0.016149754882609228
r109,-C0_0,-C0_0 C0C1 C1C2 C2_1,straight straight right,1,3,0.04800000000000001,0.053832516275364097
r110,-C0_0,-C0_0 C0C1 C1C2 C2_0,straight straight straight,0,3,0.06400000000000002,0.07177668836715213
r111,-A0_1,-A0_1 A0B0 B0C0 C0_1,straight straight straight,0,3,0.06400000000000002,0.07177668836715213
r112,-A0_1,-A0_1 A0B0 B0C0 C0_0,straight straight right,1,3,0.04800000000000001,0.05383251627536409
r113,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1_1,straight straight left left straight straight,2,6,0.0023040000000000005,0.0025839607812174767
r114,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1A2 A2_0,straight straight left left straight right straight,3,7,0.0006912000000000002,0.000775188234365243
r115,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1B2 B2_0,straight straight left left right straight,3,6,0.0017280000000000002,0.001937970585913107
r116,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1_1,straight straight left right,2,4,0.014400000000000001,0.016149754882609228
r117,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight left straight straight,2,7,0.0009216000000000003,0.0010335843124869906
r118,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight left straight right,3,7,0.0006912000000000001,0.0007751882343652429
r119,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2_0,straight straight left straight left right,3,6,0.0017280000000000004,0.0019379705859131073
r120,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_1,straight straight left straight right,2,5,0.005760000000000001,0.006459901953043691
r121,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_0,straight straight left straight straight,1,5,0.007680000000000003,0.008613202604058257
r122,-A0_1,-A0_1 A0B0 B0_0,straight right,1,2,0.12,0.1345812906884102
r123,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1_1,straight left left straight,2,4,0.0144,0.016149754882609224
r124,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1A2 A2_0,straight left left right straight,3,5,0.00432,0.004844926464782767
r125,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1_1,straight left right straight,2,4,0.0144,0.016149754882609224
r126,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C0 C0_0,straight left right right straight,3,5,0.00432,0.004844926464782767
r127,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C2 C2_0,straight left right left straight,3,5,0.00432,0.004844926464782767
r128,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_1,straight left straight left straight,2,5,0.00576,0.0064599019530436905
r129,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_0,straight left straight left right,3,5,0.00432,0.004844926464782767
r130,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_1,straight left straight right straight,2,5,0.00576,0.0064599019530436905
r131,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left straight right right straight straight,3,7,0.0006912000000000001,0.0007751882343652429
r132,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_0,straight left straight right left,3,5,0.00432,0.004844926464782767
r133,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2_0,straight left straight straight,1,4,0.019200000000000002,0.021533006510145634
r134,-A0_1,-A0_1 A0_0,right,1,1,0.3,0.3364532267210255
r135,-A0_1,-A0_1 A0A1 A1_1,left left,2,2,0.09,0.10093596801630765
r136,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1_1,left right straight straight,2,4,0.0144,0.016149754882609224
r137,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C0 C0_0,left right straight right straight,3,5,0.00432,0.004844926464782767
r138,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C2 C2_0,left right straight left straight,3,5,0.00432,0.004844926464782767
r139,-A0_1,-A0_1 A0A1 A1B1 B1B0 B0_0,left right right straight,3,4,0.0108,0.01211231616195692
r140,-A0_1,-A0_1 A0A1 A1B1 B1B2 B2_0,left right left straight,3,4,0.0108,0.01211231616195692
r141,-A0_1,-A0_1 A0A1 A1A2 A2_1,left straight left,2,3,0.036,0.04037438720652306
r142,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight straight,2,5,0.00576,0.0064599019530436905
r143,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left straight right straight right straight straight,3,7,0.0006912000000000001,0.0007751882343652429
r144,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_0,left straight right straight left,3,5,0.00432,0.004844926464782767
r145,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2B1 B1B0 B0_0,left straight right right straight straight,3,6,0.0017280000000000002,0.001937970585913107
r146,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2_0,left straight right left,3,4,0.010799999999999999,0.012112316161956918
r147,-A0_1,-A0_1 A0A1 A1A2 A2_0,left straight straight,1,3,0.048,0.05383251627536408
r148,-A1_1,-A1_1 A1B1 B1C1 C1_1,straight straight straight,0,3,0.06400000000000002,0.07234450453057462
r149,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight straight right right straight straight,2,6,0.0023040000000000005,0.002604402163100686
r150,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_0,straight straight right right straight left,3,6,0.0017280000000000004,0.0019533016223255146
r151,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0_0,straight straight right right left,3,5,0.00432,0.004883254055813786
r152,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_1,straight straight right left,2,4,0.014400000000000001,0.016277513519379287
r153,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_0,straight straight right straight,1,4,0.019200000000000005,0.02170335135917239
r154,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_1,straight straight left left straight straight,2,6,0.0023040000000000005,0.002604402163100686
r155,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_0,straight straight left left straight right,3,6,0.0017280000000000004,0.0019533016223255146
r156,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2_0,straight straight left left right,3,5,0.00432,0.004883254055813786
r157,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_1,straight straight left right,2,4,0.014400000000000001,0.016277513519379287
r158,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_0,straight straight left straight,1,4,0.019200000000000005,0.02170335135917239
r159,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_1,straight right right straight,2,4,0.0144,0.016277513519379287
r160,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_0,straight right right left,3,4,0.010799999999999999,0.012208135139534464
r161,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_1,straight right left straight,2,4,0.0144,0.016277513519379287
r162,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_0,straight right left right,3,4,0.010799999999999999,0.012208135139534464
r163,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight right left left straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r164,-A1_1,-A1_1 A1B1 B1B0 B0_0,straight right straight,1,3,0.048,0.054258378397930955
r165,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_1,straight left left straight,2,4,0.0144,0.016277513519379287
r166,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_0,straight left left right,3,4,0.010799999999999999,0.012208135139534464
r167,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_1,straight left right straight,2,4,0.0144,0.016277513519379287
r168,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left right right straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r169,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_0,straight left right left,3,4,0.010799999999999999,0.012208135139534464
r170,-A1_1,-A1_1 A1B1 B1B2 B2_0,straight left straight,1,3,0.048,0.054258378397930955
r171,-A1_1,-A1_1 A1A0 A0_1,right right,2,2,0.09,0.10173445949612053
r172,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_1,right left straight straight,2,4,0.0144,0.016277513519379287
r173,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_0,right left straight right,3,4,0.010799999999999999,0.012208135139534464
r174,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,right left straight left straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r175,-A1_1,-A1_1 A1A0 A0B0 B0_0,right left right,3,3,0.027,0.030520337848836163
r176,-A1_1,-A1_1 A1A0 A0B0 B0B1 B1B2 B2_0,right left left straight straight,3,5,0.00432,0.004883254055813786
r177,-A1_1,-A1_1 A1A0 A0_0,right straight,1,2,0.12,0.13564594599482738
r178,-A1_1,-A1_1 A1A2 A2_1,left left,2,2,0.09,0.10173445949612053
r179,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_1,left right straight straight,2,4,0.0144,0.016277513519379287
r180,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left right straight right straight straight,3,6,0.0017280000000000002,0.0019533016223255146
r181,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_0,left right straight left,3,4,0.010799999999999999,0.012208135139534464
r182,-A1_1,-A1_1 A1A2 A2B2 B2B1 B1B0 B0_0,left right right straight straight,3,5,0.00432,0.004883254055813786
r183,-A1_1,-A1_1 A1A2 A2B2 B2_0,left right left,3,3,0.027,0.030520337848836163
r184,-A1_1,-A1_1 A1A2 A2_0,left straight,1,2,0.12,0.13564594599482738
r185,-A2_1,-A2_1 A2B2 B2C2 C2_1,straight straight straight,0,3,0.06400000000000002,0.07177668836715213
r186,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1_1,straight straight right right straight straight,2,6,0.0023040000000000005,0.0025839607812174767
r187,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1A0 A0_0,straight straight right right straight left straight,3,7,0.0006912000000000002,0.0007751882343652431
r188,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1B0 B0_0,straight straight right right left straight,3,6,0.0017280000000000002,0.0019379705859131073
r189,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1_1,straight straight right left,2,4,0.014400000000000001,0.016149754882609228
r190,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,straight straight right straight right straight straight,2,7,0.0009216000000000003,0.0010335843124869909
r191,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_0,straight straight right straight right straight left,3,7,0.0006912000000000001,0.000775188234365243
r192,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0_0,straight straight right straight right left,3,6,0.0017280000000000004,0.0019379705859131075
r193,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_1,straight straight right straight left,2,5,0.005760000000000001,0.006459901953043692
r194,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_0,straight straight right straight straight,1,5,0.007680000000000003,0.008613202604058257
r195,-A2_1,-A2_1 A2B2 B2C2 C2_0,straight straight left,1,3,0.04800000000000001,0.053832516275364097
r196,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1_1,straight right right straight,2,4,0.0144,0.016149754882609228
r197,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1A0 A0_0,straight right right left straight,3,5,0.00432,0.004844926464782768
r198,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1_1,straight right left straight,2,4,0.0144,0.016149754882609228
r199,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C0 C0_0,straight right left right straight,3,5,0.00432,0.004844926464782768
r200,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C2 C2_0,straight right left left straight,3,5,0.00432,0.004844926464782768
r201,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0A0 A0_1,straight right straight right straight,2,5,0.00576,0.006459901953043691
r202,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0A0 A0_0,straight right straight right left,3,5,0.00432,0.004844926464782768
r203,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0C0 C0_1,straight right straight left straight,2,5,0.00576,0.006459901953043691
r204,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0C0 C0_0,straight right straight left right,3,5,0.00432,0.004844926464782768
r205,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight right straight left left straight straight,3,7,0.0006912000000000001,0.000775188234365243
r206,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0_0,straight right straight straight,1,4,0.019200000000000002,0.021533006510145638
r207,-A2_1,-A2_1 A2B2 B2_0,straight left,1,2,0.12,0.1345812906884102
r208,-A2_1,-A2_1 A2A1 A1_1,right right,2,2,0.09,0.10093596801630766
r209,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1_1,right left straight straight,2,4,0.0144,0.016149754882609228
r210,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1C0 C0_0,right left straight right straight,3,5,0.00432,0.004844926464782768
r211,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1C2 C2_0,right left straight left straight,3,5,0.00432,0.004844926464782768
